date,open,high,low,close,value
2020/1/12,8021.49,8173.97,8021.49,8105.24,90228133176.0
2020/1/15,8842.42,8842.42,8722.03,8722.03,107788955901.0
2020/1/18,8900.34,8910.85,8703.36,8703.36,92977468776.0
2020/1/21,8626.47,8722.26,8626.47,8658.94,72468303342.0
2020/1/24,8388.11,8428.17,8327.36,8327.36,66222923371.0
2020/1/27,8588.42,9385.69,8588.42,9385.69,93728680911.0
2020/1/30,9279.81,9502.37,9279.81,9333.77,87733939066.0
2020/2/2,9378.09,9378.09,9162.14,9162.14,91663017171.0
2020/2/5,9162.14,9755.66,9162.14,9755.66,107373602749.0
2020/2/8,9807.54,10162.41,9807.54,10162.41,110366476500.0
2020/2/11,9854.79,10354.3,9854.79,10354.3,130448434592.0
2020/2/14,10242.43,10368.53,9904.17,9904.17,130578099298.0
2020/2/17,9937.67,10180.65,9703.93,10180.65,140261342076.0
2020/2/20,9604.72,9696.58,9604.72,9696.58,121693832904.0
2020/2/23,9669.63,9989.39,9663.75,9663.75,128780941538.0
2020/2/26,9309.15,9309.15,8785.52,8804.72,140495696900.0
2020/2/29,8712.35,8912.82,8534.17,8912.82,113999231253.0
2020/3/3,8912.82,8912.82,8754.34,8758.9,116831476786.0
2020/3/6,9067.39,9155.89,8898.63,8898.63,117016918142.0
2020/3/9,8039.38,8039.38,7885.46,7885.46,127833699407.0
2020/3/12,7936.65,7936.65,4830.21,5609.03,164291635326.0
2020/3/15,5166.26,5348.44,5026.35,5026.35,117988559004.0
2020/3/18,5357.61,6195.2,5357.61,6195.2,143322508916.0
2020/3/21,6226.44,6226.44,5822.62,5822.62,129085971620.0
2020/3/24,6502.16,6768.49,6502.16,6698.46,128131816202.0
2020/3/27,6763.75,6763.75,6260.95,6260.95,97844515199.0
2020/3/30,5885.41,6428.28,5885.41,6428.28,110234546603.0
2020/4/2,6652.87,6809.11,6652.87,6741.67,119823139611.0
2020/4/5,6871.69,7343.2,6777.44,7343.2,120650797139.0
2020/4/8,7205.55,7365.03,7205.55,7293.69,116001229719.0
2020/4/11,6873.24,6915.37,6873.24,6915.37,105600962225.0
2020/4/14,6857.66,6871.95,6623.8,6623.8,113181987460.0
2020/4/17,7112.27,7259.36,7034.89,7259.36,96271822168.0
2020/4/20,7130.04,7130.04,6840.24,6852.52,103586009313.0
2020/4/23,7130.99,7507.08,7130.99,7507.08,111078850049.0
2020/4/26,7549.52,7790.66,7549.52,7790.66,102420259137.0
2020/4/29,7765.33,8777.63,7765.33,8628.77,171234071741.0
2020/5/2,8824.66,8973.82,8824.66,8903.95,132954970133.0
2020/5/5,8885.93,9170.79,8885.93,9170.79,153633050156.0
2020/5/8,10002.48,10002.48,9527.39,9527.39,161672149220.0
2020/5/11,8754.46,8814.53,8617.25,8814.53,144820720358.0
2020/5/14,9305.93,9790.31,9303.59,9303.59,140750476372.0
2020/5/17,9385.7,9719.37,9385.7,9719.37,121165679514.0
2020/5/20,9785.74,9785.74,9057.57,9057.57,105683173934.0
2020/5/23,9167.26,9178.32,8730.73,8730.73,91534827376.0
2020/5/26,8899.66,9197.54,8842.85,9197.54,96691796963.0
2020/5/29,9569.21,9698.1,9425.98,9698.1,93392907484.0
2020/6/1,9450.84,10204.23,9450.84,9525.57,99343612439.0
2020/6/4,9658.04,9794.56,9623.75,9623.75,69869852940.0
2020/6/7,9670.43,9782.59,9670.43,9782.59,70219439941.0
2020/6/10,9775.15,9892.13,9286.42,9286.42,78564275556.0
2020/6/13,9459.97,9473.5,9330.07,9330.07,63255759829.0
2020/6/16,9426.7,9526.0,9426.7,9454.81,59513330091.0
2020/6/19,9380.03,9380.03,9300.15,9357.43,52087065833.0
2020/6/22,9284.78,9691.9,9284.78,9621.49,57072158862.0
2020/6/25,9276.58,9276.58,9154.45,9154.45,54230607607.0
2020/6/28,9004.23,9185.35,9004.23,9185.35,46757215582.0
2020/7/1,9133.97,9236.38,9087.98,9087.98,45389438150.0
2020/7/4,9072.42,9131.31,9072.42,9089.09,43083197910.0
2020/7/7,9348.91,9440.07,9256.23,9440.07,51542715002.0
2020/7/10,9238.04,9287.4,9235.96,9235.96,44562307956.0
2020/7/13,9295.9,9295.9,9238.13,9254.52,51449591203.0
2020/7/16,9193.51,9193.51,9131.0,9154.19,41911139747.0
2020/7/19,9174.71,9214.66,9163.87,9163.87,44764188886.0
2020/7/22,9392.66,9613.11,9392.66,9613.11,51231422211.0
2020/7/25,9551.28,9938.83,9551.28,9938.83,72477819520.0
2020/7/28,11042.4,11102.67,10934.94,11102.67,76241048758.0
2020/7/31,11114.93,11823.69,11114.93,11823.69,76646207405.0
2020/8/3,11077.77,11242.57,11077.77,11194.25,65933164956.0
2020/8/6,11750.28,11772.94,11605.6,11605.6,64105111044.0
2020/8/9,11767.6,11893.03,11684.06,11893.03,70643504042.0
2020/8/12,11392.43,11777.43,11392.43,11777.43,76824706572.0
2020/8/15,11774.38,11914.01,11774.38,11914.01,72165986917.0
2020/8/18,12293.72,12293.72,11734.0,11734.0,70721321734.0
2020/8/21,11865.82,11865.82,11522.8,11683.44,62468679963.0
2020/8/24,11653.02,11763.93,11337.4,11337.4,69449682645.0
2020/8/27,11467.37,11534.75,11302.01,11534.75,60533140423.0
2020/8/30,11481.64,11707.78,11481.64,11659.57,69357611538.0
2020/9/2,11923.25,11923.25,10187.51,10187.51,89929797228.0
2020/9/5,10467.89,10467.89,10159.62,10254.93,115691123875.0
2020/9/8,10367.74,10367.74,10121.52,10227.83,111965663428.0
2020/9/11,10352.66,10446.44,10352.66,10446.44,118458051888.0
2020/9/14,10330.77,10785.62,10330.77,10785.62,98733020320.0
2020/9/17,10948.43,10948.43,10931.79,10931.79,87257918443.0
2020/9/20,11081.43,11081.43,10430.46,10430.46,77206310836.0
2020/9/23,10532.22,10732.43,10234.48,10732.43,110281633726.0
2020/9/26,10692.84,10774.24,10692.84,10774.24,148360893042.0
2020/9/29,10692.33,10840.8,10692.33,10777.92,130776604402.0
2020/10/2,10619.24,10619.24,10551.77,10551.77,164573502476.0
2020/10/5,10673.46,10788.56,10603.74,10603.74,127960731752.0
2020/10/8,10670.8,11063.19,10670.8,11063.19,108991890598.0
2020/10/11,11302.67,11540.04,11302.67,11540.04,70374019953.0
2020/10/14,11428.24,11503.73,11428.24,11503.73,74226140549.0
2020/10/17,11327.57,11508.2,11327.57,11508.2,61274514442.0
2020/10/20,11758.16,12831.56,11758.16,12831.56,109060293816.0
2020/10/23,12990.25,13128.46,12944.52,13128.46,77924213518.0
2020/10/26,13036.77,13651.47,13036.77,13651.47,99078655364.0
2020/10/29,13289.0,13564.72,13289.0,13564.72,117387449518.0
2020/11/1,13810.32,13810.32,13575.17,13575.17,85095264985.0
2020/11/4,14023.31,15591.39,14023.31,15591.39,115810528372.0
2020/11/7,15595.77,15595.77,14839.84,15490.6,95806144301.0
2020/11/10,15328.53,15708.65,15317.04,15708.65,89523071421.0
2020/11/13,16295.57,16339.33,16091.07,16091.07,82735069890.0
2020/11/16,15968.16,17679.72,15968.16,17679.72,119598416123.0
2020/11/19,17798.45,18687.45,17798.45,18687.45,113628140002.0
2020/11/22,18699.75,18699.75,18398.91,18398.91,135491111543.0
2020/11/25,19172.52,19172.52,17151.44,17151.44,143993687753.0
2020/11/28,17138.87,18191.6,17138.87,18191.6,111463478837.0
2020/12/1,19709.73,19709.73,18792.52,19226.97,118951673256.0
2020/12/4,19454.54,19454.54,18670.49,19155.06,86408618836.0
2020/12/7,19377.66,19377.66,18318.87,18318.87,93009019569.0
2020/12/10,18554.15,18554.15,18029.36,18029.36,75219354052.0
2020/12/13,18803.44,19276.59,18803.44,19276.59,74666448859.0
2020/12/16,19439.75,22847.46,19439.75,22847.46,156175514128.0
2020/12/19,23150.79,23869.92,23150.79,23490.58,122184488983.0
2020/12/22,22745.48,23824.99,22745.48,23253.37,136398554298.0
2020/12/25,23715.53,26443.21,23715.53,26443.21,156880938746.0
2020/12/28,26246.58,27376.37,26246.58,27376.37,145610132371.0
2020/12/31,28856.59,29393.75,28856.59,29393.75,155350686972.0
2021/1/3,32195.46,33000.78,32035.03,32035.03,227376035328.0
2021/1/6,34046.67,39486.04,34046.67,39486.04,248159094322.0
2021/1/9,40670.25,40670.25,38240.09,38240.09,264964910527.0
2021/1/12,35544.94,37393.13,34011.82,37393.13,207753583921.0
2021/1/15,39158.47,39158.47,36065.2,36065.2,177826800092.0
2021/1/18,35793.01,36632.35,35793.01,36020.13,173590471076.0
2021/1/21,35538.98,35538.98,30797.88,33002.38,201205078174.0
2021/1/24,32099.74,32276.84,32099.74,32243.26,168796306907.0
2021/1/27,32541.8,33403.17,30419.17,33403.17,257093919721.0
2021/1/30,34314.26,34318.1,33136.46,33136.46,179296772129.0
2021/2/2,33522.9,37676.25,33522.9,37676.25,193093477984.0
2021/2/5,37002.09,39323.26,37002.09,39323.26,195424741198.0
2021/2/8,38928.1,46589.58,38928.1,46589.58,280110936782.0
2021/2/11,44878.17,48013.38,44878.17,47471.4,228194409161.0
2021/2/14,47185.19,48720.37,47185.19,47951.85,225368161280.0
2021/2/17,49160.1,52118.23,49160.1,51608.15,196370765901.0
2021/2/20,55916.5,57487.86,55916.5,57487.86,212095465549.0
2021/2/23,54123.4,54123.4,48880.43,50624.84,224202087337.0
2021/2/26,46800.42,46800.42,46155.87,46155.87,450354833833.0
2021/3/1,45113.92,49618.43,45113.92,48356.04,154643009807.0
2021/3/4,50477.7,50477.7,48448.91,48861.38,135333310224.0
2021/3/7,48881.59,52299.33,48881.59,52299.33,142647114811.0
2021/3/10,54881.52,57764.0,54881.52,57764.0,169757865911.0
2021/3/13,57253.28,61258.73,57253.28,59133.47,170990425268.0
2021/3/16,55754.72,58913.0,55754.72,58913.0,175754152790.0
2021/3/19,57665.9,58085.8,57665.9,58085.8,151369019547.0
2021/3/22,57411.17,57411.17,54204.96,54477.46,183523702675.0
2021/3/25,52508.23,55074.47,51415.92,55074.47,171918553052.0
2021/3/28,55863.93,57627.67,55783.71,57627.67,159726284377.0
2021/3/31,58730.13,58736.92,58730.13,58736.92,185917850637.0
2021/4/3,59031.32,59031.32,57076.49,58206.55,171097279569.0
2021/4/6,59054.1,59054.1,55947.27,55947.27,194757187213.0
2021/4/9,58048.59,59774.0,58048.59,59774.0,151173931651.0
2021/4/12,59964.87,63554.44,59834.74,63554.44,199263922568.0
2021/4/15,62969.12,63252.63,61455.98,61455.98,211386148245.0
2021/4/18,60087.09,60087.09,55703.14,55703.14,230663061872.0
2021/4/21,56507.91,56507.91,51731.71,51731.71,216393910564.0
2021/4/24,51153.13,51153.13,49075.58,49075.58,153415648846.0
2021/4/27,54056.64,55071.46,54056.64,54884.1,143537725492.0
2021/4/30,53584.15,57857.5,53584.15,57857.5,133409764680.0
2021/5/3,56610.46,57213.33,53241.72,53241.72,189519162745.0
2021/5/6,57473.23,57473.23,56428.16,57380.27,203340289116.0
2021/5/9,58928.81,58928.81,55883.5,55883.5,198991632970.0
2021/5/12,56750.0,56750.0,49007.09,49702.27,227674054286.0
2021/5/15,49922.52,49922.52,46441.64,46441.64,198112557479.0
2021/5/18,43596.24,43596.24,36964.27,36964.27,270469308443.0
2021/5/21,40784.32,40784.32,37280.35,37528.3,217898164462.0
2021/5/24,34754.54,38728.59,34754.54,38410.5,174918235061.0
2021/5/27,39266.04,39266.04,35689.62,35689.62,143642174008.0
2021/5/30,34647.67,37310.54,34647.67,37310.54,105295351857.0
2021/6/2,36662.64,39188.59,36662.64,39188.59,110362707804.0
2021/6/5,36885.51,36885.51,35530.38,35816.17,98556850647.0
2021/6/8,33514.87,37338.36,33450.19,37338.36,147451002304.0
2021/6/11,36704.57,37313.18,35494.9,35494.9,117293078373.0
2021/6/14,39066.82,40525.8,39066.82,40188.56,128780698958.0
2021/6/17,38324.87,38324.87,35729.82,35729.82,104504837041.0
2021/6/20,35524.17,35592.35,31686.55,31686.55,148437425706.0
2021/6/23,32447.59,34639.38,32447.59,34639.38,119671381267.0
2021/6/26,31640.58,34644.45,31640.58,34644.45,107989550167.0
2021/6/29,34456.67,35847.7,34456.67,35047.36,109799453222.0
2021/7/2,33536.88,34688.98,33536.88,34688.98,88037241496.0
2021/7/5,35309.3,35309.3,33747.97,34211.01,78018841629.0
2021/7/8,33839.04,33839.04,32877.41,33818.52,80318291442.0
2021/7/11,33515.57,34227.64,33158.25,33158.25,63551085576.0
2021/7/14,32686.56,32814.61,31738.59,31738.59,66376532365.0
2021/7/17,31421.25,31783.49,31421.25,31783.49,58117795154.0
2021/7/20,30815.94,32118.06,29790.24,32118.06,70906522322.0
2021/7/23,32297.89,34279.34,32297.89,34279.34,65073438344.0
2021/7/26,35365.2,39405.95,35365.2,39405.95,124821901467.0
2021/7/29,40002.53,42214.15,40002.53,42214.15,86042774330.0
2021/8/1,41659.06,41659.06,39193.94,39193.94,78473534001.0
2021/8/4,38138.0,40882.0,38138.0,40882.0,98784076787.0
2021/8/7,42825.95,44634.13,42825.95,43816.14,115067605940.0
2021/8/10,46333.46,46333.46,45608.37,45611.46,101589349416.0
2021/8/13,44417.78,47833.98,44417.78,47112.19,93944572427.0
2021/8/16,47056.41,47056.41,44648.57,44648.57,98422362285.0
2021/8/19,44777.86,49327.75,44777.86,49327.75,112496385063.0
2021/8/22,48932.02,49523.5,48932.02,49523.5,95037197931.0
2021/8/25,47744.58,48972.09,46962.8,46962.8,99823976494.0
2021/8/28,49056.86,49056.86,48806.78,48806.78,86304760657.0
2021/8/31,47074.77,48862.76,47074.77,48862.76,113377832871.0
2021/9/3,49329.01,50035.33,49329.01,49947.38,111000183732.0
2021/9/6,51769.06,52677.4,46809.17,46809.17,153101927597.0
